,HomePlayer_Overall_sd,HomePlayer_Overall_mean_ln,AwayPlayer_Overall_sd,AwayPlayer_Overall_mean_ln,home_GD_form,home_Points_form,away_GD_form,away_Points_form,B365A,B365D,B365H
1245,1.537412229571615,4.287763378630346,4.195235392680607,4.355390660709995,-5.0,3.0,5.0,13.0,2.2,3.5,3.5
1246,3.4191971412758715,4.317768930370939,4.719399037242694,4.398526057037285,2.0,10.0,6.0,11.0,2.0,3.5,4.2
1247,3.724611023009956,4.3090366647689455,1.4333685689819815,4.285288190866243,-1.0,5.0,-5.0,3.0,3.3,3.3,2.4
1248,3.0151134457776365,4.274599677738974,3.84234776713878,4.340280358282104,-2.0,4.0,-4.0,3.0,2.3,3.4,3.4
1249,2.327698824629557,4.372495519704932,2.838053109888089,4.2280323883569455,1.0,8.0,-4.0,3.0,9.0,5.0,1.4
1250,2.7202941017470885,4.406225395676267,2.5477262590217755,4.291150307753204,7.0,13.0,-1.0,6.0,15.0,7.0,1.22
1251,5.503717751748274,4.275169274705288,2.207425485203809,4.240208806432483,-4.0,6.0,-3.0,4.0,4.75,3.75,1.83
1252,2.3855626361320077,4.304815168393239,2.750206603809315,4.314437942288837,0.0,7.0,-4.0,6.0,2.5,3.4,3.0
1253,1.9632996344280853,4.325636266993556,4.69041575982343,4.367781457877015,3.0,7.0,4.0,10.0,2.6,3.4,2.9
1254,3.37908002541843,4.3068031326084615,3.7221694553775295,4.297965259906865,1.0,7.0,-4.0,4.0,4.5,3.75,1.85
1255,6.196773353931867,4.327628692568979,7.700059031650932,4.388483170373461,3.0,11.0,5.0,10.0,1.8,3.75,5.0
1256,3.5598774238346,4.361542458138382,3.8494391563163872,4.312607537296096,0.0,8.0,1.0,9.0,5.5,4.0,1.7
1257,5.920687920718796,4.3326796348066,3.9196474795109273,4.41563082768317,0.0,10.0,7.0,13.0,2.3,3.6,3.25
1258,5.6648838550237794,4.313350531766591,2.7863302682267164,4.416135232645214,2.0,6.0,8.0,12.0,1.83,3.75,4.75
1259,2.76010539983201,4.32051107517599,2.4531982835029496,4.293675722672028,0.0,7.0,-4.0,5.0,3.4,3.3,2.35
1260,3.400534717310848,4.264204053815944,4.036199832876104,4.24568344811042,-1.0,5.0,-7.0,0.0,3.5,3.4,2.25
1261,2.6934263410283665,4.398435860880723,2.207425485203809,4.240208806432483,10.0,15.0,-3.0,4.0,19.0,8.0,1.18
1262,2.195035721390843,4.299965533783667,1.555050423035156,4.286508465441892,-2.0,6.0,-6.0,2.0,3.25,3.4,2.38
1263,3.0030287741181936,4.326433492171332,3.0030287741181936,4.306999121162611,-1.0,7.0,-3.0,4.0,4.5,3.6,1.91
1264,3.505839284808859,4.304276742876849,4.094341993976122,4.3704934806429065,3.0,10.0,4.0,10.0,2.2,3.5,3.5
1265,5.626237237670081,4.278830538263282,5.315500489563092,4.333161977180675,-5.0,4.0,-3.0,4.0,2.6,3.4,2.9
1266,7.700059031650932,4.388483170373461,2.5226248955475645,4.305987798973666,6.0,10.0,6.0,13.0,10.0,5.75,1.33
1267,2.207425485203809,4.240208806432483,2.98176274893042,4.367617764363598,-2.0,5.0,0.0,8.0,1.8,3.8,4.75
1268,1.555050423035156,4.286508465441892,1.9632996344280853,4.325636266993555,-4.0,3.0,-3.0,3.0,2.15,3.4,3.75
1269,2.5866791627314534,4.367796687643229,3.466724941235145,4.320161412945246,-3.0,4.0,-3.0,4.0,5.0,3.6,1.83
1270,3.027149874657078,4.235845849506763,4.655397649259112,4.348037237151894,-7.0,0.0,0.0,10.0,2.05,3.6,3.8
1271,3.9196474795109273,4.41563082768317,6.250818128271472,4.252554855395132,8.0,13.0,-4.0,4.0,9.0,5.0,1.4
1272,2.5796405669289384,4.294861398164136,3.3466401061363023,4.261678638897119,-2.0,6.0,-6.0,2.0,4.2,3.4,2.05
1273,3.238967287718277,4.3154283320450695,2.786330268226716,4.319290800600341,0.0,7.0,1.0,8.0,5.25,3.75,1.75
1274,3.868285972318537,4.30525940786286,2.891995221924885,4.403937982423905,-2.0,4.0,11.0,15.0,1.53,4.5,6.5
1275,2.7369525189358126,4.380359852499189,2.944949451642128,4.309469543326958,4.0,10.0,0.0,9.0,13.0,6.0,1.29
1276,3.5161962919661307,4.3140704786488495,2.975658826973525,4.413862386990176,-2.0,4.0,6.0,10.0,1.62,4.0,6.25
1277,5.62623723767008,4.268719116889626,2.381748784554591,4.29742238697929,-2.0,7.0,-3.0,4.0,4.0,3.5,2.05
1278,2.98176274893042,4.367617764363598,3.7172815091383407,4.371871555114707,-2.0,7.0,3.0,9.0,2.6,3.5,2.8
1279,3.027149874657078,4.403881146479002,1.2720777563426766,4.294051085927612,9.0,15.0,1.0,6.0,12.0,6.0,1.29
1280,2.611164839335468,4.32057933805955,4.400413203738527,4.403189083799789,1.0,8.0,9.0,15.0,1.62,4.0,6.25
1281,3.015113445777636,4.274599677738973,3.9196474795109273,4.291623823279886,-6.0,2.0,-2.0,4.0,2.5,3.3,3.1
1282,2.1616492020508957,4.309797735347329,3.101319367330914,4.313056391658989,-2.0,6.0,-3.0,4.0,3.2,3.3,2.45
1283,4.214692914511847,4.304904793451326,3.1708903252155305,4.364069462668516,-6.0,1.0,1.0,7.0,3.0,3.5,2.45
1284,6.23042388752016,4.331177609062582,2.207425485203809,4.240208806432483,0.0,10.0,0.0,8.0,7.5,4.5,1.5
1285,3.400534717310847,4.305566255148846,3.958879547640629,4.24052487998217,3.0,10.0,-5.0,1.0,5.0,3.9,1.75
1286,3.074824459143229,4.360638523760984,2.2033033051637387,4.308560857887713,-1.0,5.0,0.0,7.0,8.5,4.5,1.45
1287,6.564366617649344,4.377530688421974,3.077779601064259,4.361795906453128,7.0,15.0,0.0,7.0,4.75,3.8,1.8
1288,4.437443981720681,4.303622836133052,6.391756054054743,4.335781584773378,0.0,7.0,-2.0,7.0,3.0,3.4,2.5
1289,2.207425485203809,4.240208806432483,5.408747124292784,4.306263118905708,0.0,8.0,-3.0,4.0,1.73,3.75,5.5
1290,7.607412652980466,4.384071114271671,3.068905638526838,4.285913467082968,5.0,10.0,-5.0,2.0,18.0,8.0,1.18
1291,1.3684762594679063,4.296508237962878,3.590391216971918,4.315243515452114,0.0,5.0,-1.0,6.0,3.0,3.25,2.6
1292,3.958879547640629,4.24052487998217,8.195342357927236,4.378651539660438,-6.0,1.0,8.0,13.0,1.5,4.75,7.0
1293,2.1105794120443453,4.298760293259353,3.400534717310847,4.305566255148846,-3.0,4.0,3.0,10.0,2.55,3.4,2.95
1294,3.101319367330914,4.313056391658989,2.540579747724022,4.31211003593501,-6.0,1.0,2.0,9.0,3.8,3.4,2.15
1295,6.281285334590801,4.358071008490343,5.693696674233869,4.269923228412354,-1.0,6.0,3.0,10.0,8.0,4.75,1.44
1296,1.694912172570388,4.324511296767283,4.002272081978163,4.402303239120273,-1.0,7.0,5.0,12.0,2.7,3.4,2.8
1297,3.110100846070312,4.310618059799283,5.06144068602822,4.298169862987443,1.0,8.0,2.0,8.0,3.25,3.4,2.35
1298,2.6215886925159086,4.310856097559343,3.905706780410615,4.252277182512277,0.0,6.0,-6.0,1.0,3.2,3.4,2.4
1299,5.021770785109752,4.284538807822866,7.737746911907062,4.3839367685030375,3.0,10.0,7.0,13.0,1.53,4.33,7.0
1300,3.4876405152533088,4.273078229292165,2.99393325971645,4.305779781870486,-6.0,1.0,-5.0,3.0,3.2,3.3,2.45
1301,1.9725387425622571,4.368012096078044,2.0670576365276494,4.296303141224088,-1.0,6.0,-1.0,6.0,7.5,4.5,1.5
1302,2.2074254852038093,4.311001846870059,2.207425485203809,4.240208806432483,-3.0,4.0,-1.0,8.0,4.0,3.5,2.05
1303,3.590391216971918,4.315243515452114,8.128513226459514,4.331152200780534,-2.0,4.0,3.0,9.0,2.0,3.6,4.0
1304,6.482143304354032,4.330931950163805,1.3684762594679063,4.296508237962877,-1.0,9.0,-2.0,4.0,6.0,4.2,1.6
1305,2.662876093795784,4.405131781532023,3.724611023009956,4.361455879642517,8.0,13.0,0.0,6.0,7.0,4.75,1.5
1306,6.4031242374328485,4.353412271536755,1.7580981459830651,4.329297090720502,4.0,9.0,1.0,10.0,5.0,3.75,1.8
1307,7.581076920380592,4.38410116111729,6.2812853345908,4.332320368066762,4.0,11.0,1.0,9.0,9.0,5.0,1.4
1308,3.110100846070312,4.362940142668648,3.505839284808859,4.276857582586657,2.0,8.0,-6.0,1.0,7.0,4.33,1.53
1309,1.8635254955935732,4.297611320665159,5.157518783291051,4.392441446322925,0.0,6.0,4.0,10.0,1.5,4.5,7.5
1310,2.207425485203809,4.241516873473583,4.592483978296396,4.26206625190612,-3.0,7.0,4.0,12.0,2.75,3.3,2.8
1311,3.81623326902803,4.249751767593452,3.4377582547616434,4.35928996043728,-6.0,1.0,-3.0,4.0,2.05,3.6,3.8
1312,6.324555320336759,4.366293056061322,3.2333489534143163,4.321499431625281,4.0,10.0,-2.0,4.0,8.5,4.5,1.45
1313,5.066826153789695,4.294458772576512,1.868397465987655,4.3159844138241485,2.0,8.0,1.0,7.0,5.5,3.8,1.73
1314,1.5015143870590966,4.295236761419719,2.6006992066819965,4.3059745594257,-1.0,5.0,-3.0,3.0,4.0,3.4,2.1
